sentence,first_noun,verb,second_noun,number
isilwane esifuyiweyo sithenga umkhandlu onye,isilwane esifuyiweyo,sithenga,umkhandlu,1
isilwane esifuyiweyo sithenga iwayini elinye,isilwane esifuyiweyo,sithenga,iwayini,1
isilwane esifuyiweyo sithenga uphawu olunye,isilwane esifuyiweyo,sithenga,uphawu,1
isilwane esifuyiweyo sithenga indawo yokubhukuda enye,isilwane esifuyiweyo,sithenga,indawo yokubhukuda,1
isilwane esifuyiweyo sithenga ikhompyutha elinye,isilwane esifuyiweyo,sithenga,ikhompyutha,1
isilwane esifuyiweyo sithenga isikhulumi esinye,isilwane esifuyiweyo,sithenga,isikhulumi,1
isilwane esifuyiweyo sithenga inyama enye,isilwane esifuyiweyo,sithenga,inyama,1
isilwane esifuyiweyo sithenga udokotela onye,isilwane esifuyiweyo,sithenga,udokotela,1
isilwane esifuyiweyo sithenga indlovu enye,isilwane esifuyiweyo,sithenga,indlovu,1
isilwane esifuyiweyo sithenga inkampani enye,isilwane esifuyiweyo,sithenga,inkampani,1
isilwane esifuyiweyo sithenga inkukhu enye,isilwane esifuyiweyo,sithenga,inkukhu,1
isilwane esifuyiweyo sithenga umlamuleli onye,isilwane esifuyiweyo,sithenga,umlamuleli,1
isilwane esifuyiweyo sithenga isidlo esinye,isilwane esifuyiweyo,sithenga,isidlo,1
isilwane esifuyiweyo sithenga umfundi we-undergraduate onye,isilwane esifuyiweyo,sithenga,umfundi we-undergraduate,1
isilwane esifuyiweyo sithenga ipayipi elinye,isilwane esifuyiweyo,sithenga,ipayipi,1
isilwane esifuyiweyo sithenga umfundisi onye,isilwane esifuyiweyo,sithenga,umfundisi,1
isilwane esifuyiweyo sithenga ibhodwe elinye,isilwane esifuyiweyo,sithenga,ibhodwe,1
isilwane esifuyiweyo sithenga iphalamende elinye,isilwane esifuyiweyo,sithenga,iphalamende,1
isilwane esifuyiweyo sithenga iholidi elinye,isilwane esifuyiweyo,sithenga,iholidi,1
isilwane esifuyiweyo sithenga indaba enye,isilwane esifuyiweyo,sithenga,indaba,1
isilwane esifuyiweyo sithenga ufishi onye,isilwane esifuyiweyo,sithenga,ufishi,1
isilwane esifuyiweyo sithenga ithoyizi elinye,isilwane esifuyiweyo,sithenga,ithoyizi,1
isilwane esifuyiweyo sithenga umfula onye,isilwane esifuyiweyo,sithenga,umfula,1
isilwane esifuyiweyo sithenga ukhilimu oyiqhwa onye,isilwane esifuyiweyo,sithenga,ukhilimu oyiqhwa,1
isilwane esifuyiweyo sithenga ibhokisi elinye,isilwane esifuyiweyo,sithenga,ibhokisi,1
isilwane esifuyiweyo sithenga isitambu esinye,isilwane esifuyiweyo,sithenga,isitambu,1
isilwane esifuyiweyo sithenga umsebenzi onye,isilwane esifuyiweyo,sithenga,umsebenzi,1
isilwane esifuyiweyo sithenga umgodi onye,isilwane esifuyiweyo,sithenga,umgodi,1
isilwane esifuyiweyo sithenga ihlo elinye,isilwane esifuyiweyo,sithenga,ihlo,1
isilwane esifuyiweyo sithenga insimu enye,isilwane esifuyiweyo,sithenga,insimu,1
isilwane esifuyiweyo sithenga isifunda esinye,isilwane esifuyiweyo,sithenga,isifunda,1
isilwane esifuyiweyo sithenga udonga onye,isilwane esifuyiweyo,sithenga,udonga,1
isilwane esifuyiweyo sithenga itiye elinye,isilwane esifuyiweyo,sithenga,itiye,1
isilwane esifuyiweyo sithenga ibhodlela elinye,isilwane esifuyiweyo,sithenga,ibhodlela,1
isilwane esifuyiweyo sithenga ukhiye onye,isilwane esifuyiweyo,sithenga,ukhiye,1
isilwane esifuyiweyo sithenga inkantini enye,isilwane esifuyiweyo,sithenga,inkantini,1
isilwane esifuyiweyo sithenga isisu esinye,isilwane esifuyiweyo,sithenga,isisu,1
isilwane esifuyiweyo sithenga uphaya onye,isilwane esifuyiweyo,sithenga,uphaya,1
isilwane esifuyiweyo sithenga intaba enye,isilwane esifuyiweyo,sithenga,intaba,1
isilwane esifuyiweyo sithenga umengammeli onye,isilwane esifuyiweyo,sithenga,umengammeli,1
isilwane esifuyiweyo sithenga umhlaba onye,isilwane esifuyiweyo,sithenga,umhlaba,1
isilwane esifuyiweyo sithenga ibhanoyi elinye,isilwane esifuyiweyo,sithenga,ibhanoyi,1
isilwane esifuyiweyo sithenga incwadi enye,isilwane esifuyiweyo,sithenga,incwadi,1
isilwane esifuyiweyo sithenga isitshalo esinye,isilwane esifuyiweyo,sithenga,isitshalo,1
isilwane esifuyiweyo sithenga unesi onye,isilwane esifuyiweyo,sithenga,unesi,1
isilwane esifuyiweyo sithenga isithwebuli esinye,isilwane esifuyiweyo,sithenga,isithwebuli,1
isilwane esifuyiweyo sithenga isilwane esifuyiweyo esinye,isilwane esifuyiweyo,sithenga,isilwane esifuyiweyo,1
isilwane esifuyiweyo sithenga igumbi elinye,isilwane esifuyiweyo,sithenga,igumbi,1
isilwane esifuyiweyo sithenga iwindi elinye,isilwane esifuyiweyo,sithenga,iwindi,1
isilwane esifuyiweyo sithenga ulwandle olunye,isilwane esifuyiweyo,sithenga,ulwandle,1
isilwane esifuyiweyo sithenga ummeli onye,isilwane esifuyiweyo,sithenga,ummeli,1
isilwane esifuyiweyo sithenga umphakathi onye,isilwane esifuyiweyo,sithenga,umphakathi,1
isilwane esifuyiweyo sithenga ikomidi elinye,isilwane esifuyiweyo,sithenga,ikomidi,1
isilwane esifuyiweyo sithenga indlwana enye,isilwane esifuyiweyo,sithenga,indlwana,1
isilwane esifuyiweyo sithenga iphilisi elinye,isilwane esifuyiweyo,sithenga,iphilisi,1
isilwane esifuyiweyo sithenga uhlaza olunye,isilwane esifuyiweyo,sithenga,uhlaza,1
isilwane esifuyiweyo sithenga imoto enye,isilwane esifuyiweyo,sithenga,imoto,1
igumbi lithenga imali enye,igumbi,lithenga,imali,1
igumbi lithenga ijikijolo elinye,igumbi,lithenga,ijikijolo,1
igumbi lithenga inyoni enye,igumbi,lithenga,inyoni,1
igumbi lithenga ibhishi elinye,igumbi,lithenga,ibhishi,1
igumbi lithenga izwe elinye,igumbi,lithenga,izwe,1
igumbi lithenga isakhiwo esinye,igumbi,lithenga,isakhiwo,1
igumbi lithenga umnini onye,igumbi,lithenga,umnini,1
igumbi lithenga unyawo olunye,igumbi,lithenga,unyawo,1
igumbi lithenga izambane elinye,igumbi,lithenga,izambane,1
igumbi lithenga iNkosi enye,igumbi,lithenga,iNkosi,1
igumbi lithenga ibhola elinye,igumbi,lithenga,ibhola,1
igumbi lithenga umzila onye,igumbi,lithenga,umzila,1
igumbi lithenga isicathulo esinye,igumbi,lithenga,isicathulo,1
igumbi lithenga ihholitshi elinye,igumbi,lithenga,ihholitshi,1
igumbi lithenga isihlahla esinye,igumbi,lithenga,isihlahla,1
igumbi lithenga ihhotela elinye,igumbi,lithenga,ihhotela,1
igumbi lithenga ihebhivo elinye,igumbi,lithenga,ihebhivo,1
igumbi lithenga umuthi onye,igumbi,lithenga,umuthi,1
igumbi lithenga igilebhisi elinye,igumbi,lithenga,igilebhisi,1
igumbi lithenga isikukhukhula esinye,igumbi,lithenga,isikukhukhula,1
igumbi lithenga inyuvesi enye,igumbi,lithenga,inyuvesi,1
igumbi lithenga inja enye,igumbi,lithenga,inja,1
igumbi lithenga iphoyisa elinye,igumbi,lithenga,iphoyisa,1
igumbi lithenga umkhandlu onye,igumbi,lithenga,umkhandlu,1
igumbi lithenga iwayini elinye,igumbi,lithenga,iwayini,1
igumbi lithenga uphawu olunye,igumbi,lithenga,uphawu,1
igumbi lithenga indawo yokubhukuda enye,igumbi,lithenga,indawo yokubhukuda,1
igumbi lithenga ikhompyutha elinye,igumbi,lithenga,ikhompyutha,1
igumbi lithenga isikhulumi esinye,igumbi,lithenga,isikhulumi,1
igumbi lithenga inyama enye,igumbi,lithenga,inyama,1
igumbi lithenga udokotela onye,igumbi,lithenga,udokotela,1
igumbi lithenga indlovu enye,igumbi,lithenga,indlovu,1
igumbi lithenga inkampani enye,igumbi,lithenga,inkampani,1
igumbi lithenga inkukhu enye,igumbi,lithenga,inkukhu,1
igumbi lithenga umlamuleli onye,igumbi,lithenga,umlamuleli,1
igumbi lithenga isidlo esinye,igumbi,lithenga,isidlo,1
igumbi lithenga umfundi we-undergraduate onye,igumbi,lithenga,umfundi we-undergraduate,1
igumbi lithenga ipayipi elinye,igumbi,lithenga,ipayipi,1
igumbi lithenga umfundisi onye,igumbi,lithenga,umfundisi,1
igumbi lithenga ibhodwe elinye,igumbi,lithenga,ibhodwe,1
igumbi lithenga iphalamende elinye,igumbi,lithenga,iphalamende,1
igumbi lithenga iholidi elinye,igumbi,lithenga,iholidi,1
igumbi lithenga indaba enye,igumbi,lithenga,indaba,1
igumbi lithenga ufishi onye,igumbi,lithenga,ufishi,1
igumbi lithenga ithoyizi elinye,igumbi,lithenga,ithoyizi,1
igumbi lithenga umfula onye,igumbi,lithenga,umfula,1
igumbi lithenga ukhilimu oyiqhwa onye,igumbi,lithenga,ukhilimu oyiqhwa,1
igumbi lithenga ibhokisi elinye,igumbi,lithenga,ibhokisi,1
igumbi lithenga isitambu esinye,igumbi,lithenga,isitambu,1
igumbi lithenga umsebenzi onye,igumbi,lithenga,umsebenzi,1
igumbi lithenga umgodi onye,igumbi,lithenga,umgodi,1
igumbi lithenga ihlo elinye,igumbi,lithenga,ihlo,1
igumbi lithenga insimu enye,igumbi,lithenga,insimu,1
igumbi lithenga isifunda esinye,igumbi,lithenga,isifunda,1
igumbi lithenga udonga onye,igumbi,lithenga,udonga,1
igumbi lithenga itiye elinye,igumbi,lithenga,itiye,1
igumbi lithenga ibhodlela elinye,igumbi,lithenga,ibhodlela,1
igumbi lithenga ukhiye onye,igumbi,lithenga,ukhiye,1
igumbi lithenga inkantini enye,igumbi,lithenga,inkantini,1
igumbi lithenga isisu esinye,igumbi,lithenga,isisu,1
igumbi lithenga uphaya onye,igumbi,lithenga,uphaya,1
igumbi lithenga intaba enye,igumbi,lithenga,intaba,1
igumbi lithenga umengammeli onye,igumbi,lithenga,umengammeli,1
igumbi lithenga umhlaba onye,igumbi,lithenga,umhlaba,1
igumbi lithenga ibhanoyi elinye,igumbi,lithenga,ibhanoyi,1
igumbi lithenga incwadi enye,igumbi,lithenga,incwadi,1
igumbi lithenga isitshalo esinye,igumbi,lithenga,isitshalo,1
igumbi lithenga unesi onye,igumbi,lithenga,unesi,1
igumbi lithenga isithwebuli esinye,igumbi,lithenga,isithwebuli,1
igumbi lithenga isilwane esifuyiweyo esinye,igumbi,lithenga,isilwane esifuyiweyo,1
igumbi lithenga igumbi elinye,igumbi,lithenga,igumbi,1
igumbi lithenga iwindi elinye,igumbi,lithenga,iwindi,1
igumbi lithenga ulwandle olunye,igumbi,lithenga,ulwandle,1
igumbi lithenga ummeli onye,igumbi,lithenga,ummeli,1
igumbi lithenga umphakathi onye,igumbi,lithenga,umphakathi,1
igumbi lithenga ikomidi elinye,igumbi,lithenga,ikomidi,1
igumbi lithenga indlwana enye,igumbi,lithenga,indlwana,1
igumbi lithenga iphilisi elinye,igumbi,lithenga,iphilisi,1
igumbi lithenga uhlaza olunye,igumbi,lithenga,uhlaza,1
igumbi lithenga imoto enye,igumbi,lithenga,imoto,1
iwindi lithenga imali enye,iwindi,lithenga,imali,1
iwindi lithenga ijikijolo elinye,iwindi,lithenga,ijikijolo,1
iwindi lithenga inyoni enye,iwindi,lithenga,inyoni,1
iwindi lithenga ibhishi elinye,iwindi,lithenga,ibhishi,1
iwindi lithenga izwe elinye,iwindi,lithenga,izwe,1
iwindi lithenga isakhiwo esinye,iwindi,lithenga,isakhiwo,1
iwindi lithenga umnini onye,iwindi,lithenga,umnini,1
iwindi lithenga unyawo olunye,iwindi,lithenga,unyawo,1
iwindi lithenga izambane elinye,iwindi,lithenga,izambane,1
iwindi lithenga iNkosi enye,iwindi,lithenga,iNkosi,1
iwindi lithenga ibhola elinye,iwindi,lithenga,ibhola,1
iwindi lithenga umzila onye,iwindi,lithenga,umzila,1
iwindi lithenga isicathulo esinye,iwindi,lithenga,isicathulo,1
iwindi lithenga ihholitshi elinye,iwindi,lithenga,ihholitshi,1
iwindi lithenga isihlahla esinye,iwindi,lithenga,isihlahla,1
iwindi lithenga ihhotela elinye,iwindi,lithenga,ihhotela,1
iwindi lithenga ihebhivo elinye,iwindi,lithenga,ihebhivo,1
iwindi lithenga umuthi onye,iwindi,lithenga,umuthi,1
iwindi lithenga igilebhisi elinye,iwindi,lithenga,igilebhisi,1
iwindi lithenga isikukhukhula esinye,iwindi,lithenga,isikukhukhula,1
iwindi lithenga inyuvesi enye,iwindi,lithenga,inyuvesi,1
iwindi lithenga inja enye,iwindi,lithenga,inja,1
iwindi lithenga iphoyisa elinye,iwindi,lithenga,iphoyisa,1
iwindi lithenga umkhandlu onye,iwindi,lithenga,umkhandlu,1
iwindi lithenga iwayini elinye,iwindi,lithenga,iwayini,1
iwindi lithenga uphawu olunye,iwindi,lithenga,uphawu,1
iwindi lithenga indawo yokubhukuda enye,iwindi,lithenga,indawo yokubhukuda,1
iwindi lithenga ikhompyutha elinye,iwindi,lithenga,ikhompyutha,1
iwindi lithenga isikhulumi esinye,iwindi,lithenga,isikhulumi,1
iwindi lithenga inyama enye,iwindi,lithenga,inyama,1
iwindi lithenga udokotela onye,iwindi,lithenga,udokotela,1
iwindi lithenga indlovu enye,iwindi,lithenga,indlovu,1
iwindi lithenga inkampani enye,iwindi,lithenga,inkampani,1
iwindi lithenga inkukhu enye,iwindi,lithenga,inkukhu,1
iwindi lithenga umlamuleli onye,iwindi,lithenga,umlamuleli,1
iwindi lithenga isidlo esinye,iwindi,lithenga,isidlo,1
iwindi lithenga umfundi we-undergraduate onye,iwindi,lithenga,umfundi we-undergraduate,1
iwindi lithenga ipayipi elinye,iwindi,lithenga,ipayipi,1
iwindi lithenga umfundisi onye,iwindi,lithenga,umfundisi,1
iwindi lithenga ibhodwe elinye,iwindi,lithenga,ibhodwe,1
iwindi lithenga iphalamende elinye,iwindi,lithenga,iphalamende,1
iwindi lithenga iholidi elinye,iwindi,lithenga,iholidi,1
iwindi lithenga indaba enye,iwindi,lithenga,indaba,1
iwindi lithenga ufishi onye,iwindi,lithenga,ufishi,1
iwindi lithenga ithoyizi elinye,iwindi,lithenga,ithoyizi,1
iwindi lithenga umfula onye,iwindi,lithenga,umfula,1
iwindi lithenga ukhilimu oyiqhwa onye,iwindi,lithenga,ukhilimu oyiqhwa,1
iwindi lithenga ibhokisi elinye,iwindi,lithenga,ibhokisi,1
iwindi lithenga isitambu esinye,iwindi,lithenga,isitambu,1
iwindi lithenga umsebenzi onye,iwindi,lithenga,umsebenzi,1
iwindi lithenga umgodi onye,iwindi,lithenga,umgodi,1
iwindi lithenga ihlo elinye,iwindi,lithenga,ihlo,1
iwindi lithenga insimu enye,iwindi,lithenga,insimu,1
iwindi lithenga isifunda esinye,iwindi,lithenga,isifunda,1
iwindi lithenga udonga onye,iwindi,lithenga,udonga,1
iwindi lithenga itiye elinye,iwindi,lithenga,itiye,1
iwindi lithenga ibhodlela elinye,iwindi,lithenga,ibhodlela,1
iwindi lithenga ukhiye onye,iwindi,lithenga,ukhiye,1
iwindi lithenga inkantini enye,iwindi,lithenga,inkantini,1
iwindi lithenga isisu esinye,iwindi,lithenga,isisu,1
iwindi lithenga uphaya onye,iwindi,lithenga,uphaya,1
iwindi lithenga intaba enye,iwindi,lithenga,intaba,1
iwindi lithenga umengammeli onye,iwindi,lithenga,umengammeli,1
iwindi lithenga umhlaba onye,iwindi,lithenga,umhlaba,1
iwindi lithenga ibhanoyi elinye,iwindi,lithenga,ibhanoyi,1
iwindi lithenga incwadi enye,iwindi,lithenga,incwadi,1
iwindi lithenga isitshalo esinye,iwindi,lithenga,isitshalo,1
iwindi lithenga unesi onye,iwindi,lithenga,unesi,1
iwindi lithenga isithwebuli esinye,iwindi,lithenga,isithwebuli,1
iwindi lithenga isilwane esifuyiweyo esinye,iwindi,lithenga,isilwane esifuyiweyo,1
iwindi lithenga igumbi elinye,iwindi,lithenga,igumbi,1
iwindi lithenga iwindi elinye,iwindi,lithenga,iwindi,1
iwindi lithenga ulwandle olunye,iwindi,lithenga,ulwandle,1
iwindi lithenga ummeli onye,iwindi,lithenga,ummeli,1
iwindi lithenga umphakathi onye,iwindi,lithenga,umphakathi,1
iwindi lithenga ikomidi elinye,iwindi,lithenga,ikomidi,1
iwindi lithenga indlwana enye,iwindi,lithenga,indlwana,1
iwindi lithenga iphilisi elinye,iwindi,lithenga,iphilisi,1
iwindi lithenga uhlaza olunye,iwindi,lithenga,uhlaza,1
iwindi lithenga imoto enye,iwindi,lithenga,imoto,1
ulwandle luthenga imali enye,ulwandle,luthenga,imali,1
ulwandle luthenga ijikijolo elinye,ulwandle,luthenga,ijikijolo,1
ulwandle luthenga inyoni enye,ulwandle,luthenga,inyoni,1
ulwandle luthenga ibhishi elinye,ulwandle,luthenga,ibhishi,1
ulwandle luthenga izwe elinye,ulwandle,luthenga,izwe,1
ulwandle luthenga isakhiwo esinye,ulwandle,luthenga,isakhiwo,1
ulwandle luthenga umnini onye,ulwandle,luthenga,umnini,1
ulwandle luthenga unyawo olunye,ulwandle,luthenga,unyawo,1
ulwandle luthenga izambane elinye,ulwandle,luthenga,izambane,1
ulwandle luthenga iNkosi enye,ulwandle,luthenga,iNkosi,1
ulwandle luthenga ibhola elinye,ulwandle,luthenga,ibhola,1
ulwandle luthenga umzila onye,ulwandle,luthenga,umzila,1
ulwandle luthenga isicathulo esinye,ulwandle,luthenga,isicathulo,1
ulwandle luthenga ihholitshi elinye,ulwandle,luthenga,ihholitshi,1
ulwandle luthenga isihlahla esinye,ulwandle,luthenga,isihlahla,1
ulwandle luthenga ihhotela elinye,ulwandle,luthenga,ihhotela,1
ulwandle luthenga ihebhivo elinye,ulwandle,luthenga,ihebhivo,1
ulwandle luthenga umuthi onye,ulwandle,luthenga,umuthi,1
ulwandle luthenga igilebhisi elinye,ulwandle,luthenga,igilebhisi,1
ulwandle luthenga isikukhukhula esinye,ulwandle,luthenga,isikukhukhula,1
ulwandle luthenga inyuvesi enye,ulwandle,luthenga,inyuvesi,1
ulwandle luthenga inja enye,ulwandle,luthenga,inja,1
ulwandle luthenga iphoyisa elinye,ulwandle,luthenga,iphoyisa,1
ulwandle luthenga umkhandlu onye,ulwandle,luthenga,umkhandlu,1
ulwandle luthenga iwayini elinye,ulwandle,luthenga,iwayini,1
ulwandle luthenga uphawu olunye,ulwandle,luthenga,uphawu,1
ulwandle luthenga indawo yokubhukuda enye,ulwandle,luthenga,indawo yokubhukuda,1
ulwandle luthenga ikhompyutha elinye,ulwandle,luthenga,ikhompyutha,1
ulwandle luthenga isikhulumi esinye,ulwandle,luthenga,isikhulumi,1
ulwandle luthenga inyama enye,ulwandle,luthenga,inyama,1
ulwandle luthenga udokotela onye,ulwandle,luthenga,udokotela,1
ulwandle luthenga indlovu enye,ulwandle,luthenga,indlovu,1
ulwandle luthenga inkampani enye,ulwandle,luthenga,inkampani,1
ulwandle luthenga inkukhu enye,ulwandle,luthenga,inkukhu,1
ulwandle luthenga umlamuleli onye,ulwandle,luthenga,umlamuleli,1
ulwandle luthenga isidlo esinye,ulwandle,luthenga,isidlo,1
ulwandle luthenga umfundi we-undergraduate onye,ulwandle,luthenga,umfundi we-undergraduate,1
ulwandle luthenga ipayipi elinye,ulwandle,luthenga,ipayipi,1
ulwandle luthenga umfundisi onye,ulwandle,luthenga,umfundisi,1
ulwandle luthenga ibhodwe elinye,ulwandle,luthenga,ibhodwe,1
ulwandle luthenga iphalamende elinye,ulwandle,luthenga,iphalamende,1
ulwandle luthenga iholidi elinye,ulwandle,luthenga,iholidi,1
ulwandle luthenga indaba enye,ulwandle,luthenga,indaba,1
ulwandle luthenga ufishi onye,ulwandle,luthenga,ufishi,1
ulwandle luthenga ithoyizi elinye,ulwandle,luthenga,ithoyizi,1
ulwandle luthenga umfula onye,ulwandle,luthenga,umfula,1
ulwandle luthenga ukhilimu oyiqhwa onye,ulwandle,luthenga,ukhilimu oyiqhwa,1
ulwandle luthenga ibhokisi elinye,ulwandle,luthenga,ibhokisi,1
ulwandle luthenga isitambu esinye,ulwandle,luthenga,isitambu,1
ulwandle luthenga umsebenzi onye,ulwandle,luthenga,umsebenzi,1
ulwandle luthenga umgodi onye,ulwandle,luthenga,umgodi,1
ulwandle luthenga ihlo elinye,ulwandle,luthenga,ihlo,1
ulwandle luthenga insimu enye,ulwandle,luthenga,insimu,1
ulwandle luthenga isifunda esinye,ulwandle,luthenga,isifunda,1
ulwandle luthenga udonga onye,ulwandle,luthenga,udonga,1
ulwandle luthenga itiye elinye,ulwandle,luthenga,itiye,1
ulwandle luthenga ibhodlela elinye,ulwandle,luthenga,ibhodlela,1
ulwandle luthenga ukhiye onye,ulwandle,luthenga,ukhiye,1
ulwandle luthenga inkantini enye,ulwandle,luthenga,inkantini,1
ulwandle luthenga isisu esinye,ulwandle,luthenga,isisu,1
ulwandle luthenga uphaya onye,ulwandle,luthenga,uphaya,1
ulwandle luthenga intaba enye,ulwandle,luthenga,intaba,1
ulwandle luthenga umengammeli onye,ulwandle,luthenga,umengammeli,1
ulwandle luthenga umhlaba onye,ulwandle,luthenga,umhlaba,1
ulwandle luthenga ibhanoyi elinye,ulwandle,luthenga,ibhanoyi,1
ulwandle luthenga incwadi enye,ulwandle,luthenga,incwadi,1
ulwandle luthenga isitshalo esinye,ulwandle,luthenga,isitshalo,1
ulwandle luthenga unesi onye,ulwandle,luthenga,unesi,1
ulwandle luthenga isithwebuli esinye,ulwandle,luthenga,isithwebuli,1
ulwandle luthenga isilwane esifuyiweyo esinye,ulwandle,luthenga,isilwane esifuyiweyo,1
ulwandle luthenga igumbi elinye,ulwandle,luthenga,igumbi,1
ulwandle luthenga iwindi elinye,ulwandle,luthenga,iwindi,1
ulwandle luthenga ulwandle olunye,ulwandle,luthenga,ulwandle,1
ulwandle luthenga ummeli onye,ulwandle,luthenga,ummeli,1
ulwandle luthenga umphakathi onye,ulwandle,luthenga,umphakathi,1
ulwandle luthenga ikomidi elinye,ulwandle,luthenga,ikomidi,1
ulwandle luthenga indlwana enye,ulwandle,luthenga,indlwana,1
ulwandle luthenga iphilisi elinye,ulwandle,luthenga,iphilisi,1
ulwandle luthenga uhlaza olunye,ulwandle,luthenga,uhlaza,1
ulwandle luthenga imoto enye,ulwandle,luthenga,imoto,1
ummeli uthenga imali enye,ummeli,uthenga,imali,1
ummeli uthenga ijikijolo elinye,ummeli,uthenga,ijikijolo,1
ummeli uthenga inyoni enye,ummeli,uthenga,inyoni,1
ummeli uthenga ibhishi elinye,ummeli,uthenga,ibhishi,1
ummeli uthenga izwe elinye,ummeli,uthenga,izwe,1
ummeli uthenga isakhiwo esinye,ummeli,uthenga,isakhiwo,1
ummeli uthenga umnini onye,ummeli,uthenga,umnini,1
ummeli uthenga unyawo olunye,ummeli,uthenga,unyawo,1
ummeli uthenga izambane elinye,ummeli,uthenga,izambane,1
ummeli uthenga iNkosi enye,ummeli,uthenga,iNkosi,1
ummeli uthenga ibhola elinye,ummeli,uthenga,ibhola,1
ummeli uthenga umzila onye,ummeli,uthenga,umzila,1
ummeli uthenga isicathulo esinye,ummeli,uthenga,isicathulo,1
ummeli uthenga ihholitshi elinye,ummeli,uthenga,ihholitshi,1
ummeli uthenga isihlahla esinye,ummeli,uthenga,isihlahla,1
ummeli uthenga ihhotela elinye,ummeli,uthenga,ihhotela,1
ummeli uthenga ihebhivo elinye,ummeli,uthenga,ihebhivo,1
ummeli uthenga umuthi onye,ummeli,uthenga,umuthi,1
ummeli uthenga igilebhisi elinye,ummeli,uthenga,igilebhisi,1
ummeli uthenga isikukhukhula esinye,ummeli,uthenga,isikukhukhula,1
ummeli uthenga inyuvesi enye,ummeli,uthenga,inyuvesi,1
ummeli uthenga inja enye,ummeli,uthenga,inja,1
ummeli uthenga iphoyisa elinye,ummeli,uthenga,iphoyisa,1
ummeli uthenga umkhandlu onye,ummeli,uthenga,umkhandlu,1
ummeli uthenga iwayini elinye,ummeli,uthenga,iwayini,1
ummeli uthenga uphawu olunye,ummeli,uthenga,uphawu,1
ummeli uthenga indawo yokubhukuda enye,ummeli,uthenga,indawo yokubhukuda,1
ummeli uthenga ikhompyutha elinye,ummeli,uthenga,ikhompyutha,1
ummeli uthenga isikhulumi esinye,ummeli,uthenga,isikhulumi,1
ummeli uthenga inyama enye,ummeli,uthenga,inyama,1
ummeli uthenga udokotela onye,ummeli,uthenga,udokotela,1
ummeli uthenga indlovu enye,ummeli,uthenga,indlovu,1
ummeli uthenga inkampani enye,ummeli,uthenga,inkampani,1
ummeli uthenga inkukhu enye,ummeli,uthenga,inkukhu,1
ummeli uthenga umlamuleli onye,ummeli,uthenga,umlamuleli,1
ummeli uthenga isidlo esinye,ummeli,uthenga,isidlo,1
