sentence,first_noun,verb,second_noun,number
izakhiwo zidla  indaba enye,izakhiwo,zidla ,indaba,1
izakhiwo zidla  ufishi onye,izakhiwo,zidla ,ufishi,1
izakhiwo zidla  ithoyizi elinye,izakhiwo,zidla ,ithoyizi,1
izakhiwo zidla  umfula onye,izakhiwo,zidla ,umfula,1
izakhiwo zidla  ukhilimu oyiqhwa onye,izakhiwo,zidla ,ukhilimu oyiqhwa,1
izakhiwo zidla  ibhokisi elinye,izakhiwo,zidla ,ibhokisi,1
izakhiwo zidla  isitambu esinye,izakhiwo,zidla ,isitambu,1
izakhiwo zidla  umsebenzi onye,izakhiwo,zidla ,umsebenzi,1
izakhiwo zidla  umgodi onye,izakhiwo,zidla ,umgodi,1
izakhiwo zidla  ihlo elinye,izakhiwo,zidla ,ihlo,1
izakhiwo zidla  insimu enye,izakhiwo,zidla ,insimu,1
izakhiwo zidla  isifunda esinye,izakhiwo,zidla ,isifunda,1
izakhiwo zidla  udonga onye,izakhiwo,zidla ,udonga,1
izakhiwo zidla  itiye elinye,izakhiwo,zidla ,itiye,1
izakhiwo zidla  ibhodlela elinye,izakhiwo,zidla ,ibhodlela,1
izakhiwo zidla  ukhiye onye,izakhiwo,zidla ,ukhiye,1
izakhiwo zidla  inkantini enye,izakhiwo,zidla ,inkantini,1
izakhiwo zidla  isisu esinye,izakhiwo,zidla ,isisu,1
izakhiwo zidla  uphaya onye,izakhiwo,zidla ,uphaya,1
izakhiwo zidla  intaba enye,izakhiwo,zidla ,intaba,1
izakhiwo zidla  umengammeli onye,izakhiwo,zidla ,umengammeli,1
izakhiwo zidla  umhlaba onye,izakhiwo,zidla ,umhlaba,1
izakhiwo zidla  ibhanoyi elinye,izakhiwo,zidla ,ibhanoyi,1
izakhiwo zidla  incwadi enye,izakhiwo,zidla ,incwadi,1
izakhiwo zidla  isitshalo esinye,izakhiwo,zidla ,isitshalo,1
izakhiwo zidla  unesi onye,izakhiwo,zidla ,unesi,1
izakhiwo zidla  isithwebuli esinye,izakhiwo,zidla ,isithwebuli,1
izakhiwo zidla  isilwane esifuyiweyo esinye,izakhiwo,zidla ,isilwane esifuyiweyo,1
izakhiwo zidla  igumbi elinye,izakhiwo,zidla ,igumbi,1
izakhiwo zidla  iwindi elinye,izakhiwo,zidla ,iwindi,1
izakhiwo zidla  ulwandle olunye,izakhiwo,zidla ,ulwandle,1
izakhiwo zidla  ummeli onye,izakhiwo,zidla ,ummeli,1
izakhiwo zidla  umphakathi onye,izakhiwo,zidla ,umphakathi,1
izakhiwo zidla  ikomidi elinye,izakhiwo,zidla ,ikomidi,1
izakhiwo zidla  indlwana enye,izakhiwo,zidla ,indlwana,1
izakhiwo zidla  iphilisi elinye,izakhiwo,zidla ,iphilisi,1
izakhiwo zidla  uhlaza olunye,izakhiwo,zidla ,uhlaza,1
izakhiwo zidla  imoto enye,izakhiwo,zidla ,imoto,1
izindawo zokubhukuda zidla  imali enye,izindawo zokubhukuda,zidla ,imali,1
izindawo zokubhukuda zidla  ijikijolo elinye,izindawo zokubhukuda,zidla ,ijikijolo,1
izindawo zokubhukuda zidla  inyoni enye,izindawo zokubhukuda,zidla ,inyoni,1
izindawo zokubhukuda zidla  ibhishi elinye,izindawo zokubhukuda,zidla ,ibhishi,1
izindawo zokubhukuda zidla  izwe elinye,izindawo zokubhukuda,zidla ,izwe,1
izindawo zokubhukuda zidla  isakhiwo esinye,izindawo zokubhukuda,zidla ,isakhiwo,1
izindawo zokubhukuda zidla  umnini onye,izindawo zokubhukuda,zidla ,umnini,1
izindawo zokubhukuda zidla  unyawo olunye,izindawo zokubhukuda,zidla ,unyawo,1
izindawo zokubhukuda zidla  izambane elinye,izindawo zokubhukuda,zidla ,izambane,1
izindawo zokubhukuda zidla  iNkosi enye,izindawo zokubhukuda,zidla ,iNkosi,1
izindawo zokubhukuda zidla  ibhola elinye,izindawo zokubhukuda,zidla ,ibhola,1
izindawo zokubhukuda zidla  umzila onye,izindawo zokubhukuda,zidla ,umzila,1
izindawo zokubhukuda zidla  isicathulo esinye,izindawo zokubhukuda,zidla ,isicathulo,1
izindawo zokubhukuda zidla  ihholitshi elinye,izindawo zokubhukuda,zidla ,ihholitshi,1
izindawo zokubhukuda zidla  isihlahla esinye,izindawo zokubhukuda,zidla ,isihlahla,1
izindawo zokubhukuda zidla  ihhotela elinye,izindawo zokubhukuda,zidla ,ihhotela,1
izindawo zokubhukuda zidla  ihebhivo elinye,izindawo zokubhukuda,zidla ,ihebhivo,1
izindawo zokubhukuda zidla  umuthi onye,izindawo zokubhukuda,zidla ,umuthi,1
izindawo zokubhukuda zidla  igilebhisi elinye,izindawo zokubhukuda,zidla ,igilebhisi,1
izindawo zokubhukuda zidla  isikukhukhula esinye,izindawo zokubhukuda,zidla ,isikukhukhula,1
izindawo zokubhukuda zidla  inyuvesi enye,izindawo zokubhukuda,zidla ,inyuvesi,1
izindawo zokubhukuda zidla  inja enye,izindawo zokubhukuda,zidla ,inja,1
izindawo zokubhukuda zidla  iphoyisa elinye,izindawo zokubhukuda,zidla ,iphoyisa,1
izindawo zokubhukuda zidla  umkhandlu onye,izindawo zokubhukuda,zidla ,umkhandlu,1
izindawo zokubhukuda zidla  iwayini elinye,izindawo zokubhukuda,zidla ,iwayini,1
izindawo zokubhukuda zidla  uphawu olunye,izindawo zokubhukuda,zidla ,uphawu,1
izindawo zokubhukuda zidla  indawo yokubhukuda enye,izindawo zokubhukuda,zidla ,indawo yokubhukuda,1
izindawo zokubhukuda zidla  ikhompyutha elinye,izindawo zokubhukuda,zidla ,ikhompyutha,1
izindawo zokubhukuda zidla  isikhulumi esinye,izindawo zokubhukuda,zidla ,isikhulumi,1
izindawo zokubhukuda zidla  inyama enye,izindawo zokubhukuda,zidla ,inyama,1
izindawo zokubhukuda zidla  udokotela onye,izindawo zokubhukuda,zidla ,udokotela,1
izindawo zokubhukuda zidla  indlovu enye,izindawo zokubhukuda,zidla ,indlovu,1
izindawo zokubhukuda zidla  inkampani enye,izindawo zokubhukuda,zidla ,inkampani,1
izindawo zokubhukuda zidla  inkukhu enye,izindawo zokubhukuda,zidla ,inkukhu,1
izindawo zokubhukuda zidla  umlamuleli onye,izindawo zokubhukuda,zidla ,umlamuleli,1
izindawo zokubhukuda zidla  isidlo esinye,izindawo zokubhukuda,zidla ,isidlo,1
izindawo zokubhukuda zidla  umfundi we-undergraduate onye,izindawo zokubhukuda,zidla ,umfundi we-undergraduate,1
izindawo zokubhukuda zidla  ipayipi elinye,izindawo zokubhukuda,zidla ,ipayipi,1
izindawo zokubhukuda zidla  umfundisi onye,izindawo zokubhukuda,zidla ,umfundisi,1
izindawo zokubhukuda zidla  ibhodwe elinye,izindawo zokubhukuda,zidla ,ibhodwe,1
izindawo zokubhukuda zidla  iphalamende elinye,izindawo zokubhukuda,zidla ,iphalamende,1
izindawo zokubhukuda zidla  iholidi elinye,izindawo zokubhukuda,zidla ,iholidi,1
izindawo zokubhukuda zidla  indaba enye,izindawo zokubhukuda,zidla ,indaba,1
izindawo zokubhukuda zidla  ufishi onye,izindawo zokubhukuda,zidla ,ufishi,1
izindawo zokubhukuda zidla  ithoyizi elinye,izindawo zokubhukuda,zidla ,ithoyizi,1
izindawo zokubhukuda zidla  umfula onye,izindawo zokubhukuda,zidla ,umfula,1
izindawo zokubhukuda zidla  ukhilimu oyiqhwa onye,izindawo zokubhukuda,zidla ,ukhilimu oyiqhwa,1
izindawo zokubhukuda zidla  ibhokisi elinye,izindawo zokubhukuda,zidla ,ibhokisi,1
izindawo zokubhukuda zidla  isitambu esinye,izindawo zokubhukuda,zidla ,isitambu,1
izindawo zokubhukuda zidla  umsebenzi onye,izindawo zokubhukuda,zidla ,umsebenzi,1
izindawo zokubhukuda zidla  umgodi onye,izindawo zokubhukuda,zidla ,umgodi,1
izindawo zokubhukuda zidla  ihlo elinye,izindawo zokubhukuda,zidla ,ihlo,1
izindawo zokubhukuda zidla  insimu enye,izindawo zokubhukuda,zidla ,insimu,1
izindawo zokubhukuda zidla  isifunda esinye,izindawo zokubhukuda,zidla ,isifunda,1
izindawo zokubhukuda zidla  udonga onye,izindawo zokubhukuda,zidla ,udonga,1
izindawo zokubhukuda zidla  itiye elinye,izindawo zokubhukuda,zidla ,itiye,1
izindawo zokubhukuda zidla  ibhodlela elinye,izindawo zokubhukuda,zidla ,ibhodlela,1
izindawo zokubhukuda zidla  ukhiye onye,izindawo zokubhukuda,zidla ,ukhiye,1
izindawo zokubhukuda zidla  inkantini enye,izindawo zokubhukuda,zidla ,inkantini,1
izindawo zokubhukuda zidla  isisu esinye,izindawo zokubhukuda,zidla ,isisu,1
izindawo zokubhukuda zidla  uphaya onye,izindawo zokubhukuda,zidla ,uphaya,1
izindawo zokubhukuda zidla  intaba enye,izindawo zokubhukuda,zidla ,intaba,1
izindawo zokubhukuda zidla  umengammeli onye,izindawo zokubhukuda,zidla ,umengammeli,1
izindawo zokubhukuda zidla  umhlaba onye,izindawo zokubhukuda,zidla ,umhlaba,1
izindawo zokubhukuda zidla  ibhanoyi elinye,izindawo zokubhukuda,zidla ,ibhanoyi,1
izindawo zokubhukuda zidla  incwadi enye,izindawo zokubhukuda,zidla ,incwadi,1
izindawo zokubhukuda zidla  isitshalo esinye,izindawo zokubhukuda,zidla ,isitshalo,1
izindawo zokubhukuda zidla  unesi onye,izindawo zokubhukuda,zidla ,unesi,1
izindawo zokubhukuda zidla  isithwebuli esinye,izindawo zokubhukuda,zidla ,isithwebuli,1
izindawo zokubhukuda zidla  isilwane esifuyiweyo esinye,izindawo zokubhukuda,zidla ,isilwane esifuyiweyo,1
izindawo zokubhukuda zidla  igumbi elinye,izindawo zokubhukuda,zidla ,igumbi,1
izindawo zokubhukuda zidla  iwindi elinye,izindawo zokubhukuda,zidla ,iwindi,1
izindawo zokubhukuda zidla  ulwandle olunye,izindawo zokubhukuda,zidla ,ulwandle,1
izindawo zokubhukuda zidla  ummeli onye,izindawo zokubhukuda,zidla ,ummeli,1
izindawo zokubhukuda zidla  umphakathi onye,izindawo zokubhukuda,zidla ,umphakathi,1
izindawo zokubhukuda zidla  ikomidi elinye,izindawo zokubhukuda,zidla ,ikomidi,1
izindawo zokubhukuda zidla  indlwana enye,izindawo zokubhukuda,zidla ,indlwana,1
izindawo zokubhukuda zidla  iphilisi elinye,izindawo zokubhukuda,zidla ,iphilisi,1
izindawo zokubhukuda zidla  uhlaza olunye,izindawo zokubhukuda,zidla ,uhlaza,1
izindawo zokubhukuda zidla  imoto enye,izindawo zokubhukuda,zidla ,imoto,1
imiphakathi idla  imali enye,imiphakathi,idla ,imali,1
imiphakathi idla  ijikijolo elinye,imiphakathi,idla ,ijikijolo,1
imiphakathi idla  inyoni enye,imiphakathi,idla ,inyoni,1
imiphakathi idla  ibhishi elinye,imiphakathi,idla ,ibhishi,1
imiphakathi idla  izwe elinye,imiphakathi,idla ,izwe,1
imiphakathi idla  isakhiwo esinye,imiphakathi,idla ,isakhiwo,1
imiphakathi idla  umnini onye,imiphakathi,idla ,umnini,1
imiphakathi idla  unyawo olunye,imiphakathi,idla ,unyawo,1
imiphakathi idla  izambane elinye,imiphakathi,idla ,izambane,1
imiphakathi idla  iNkosi enye,imiphakathi,idla ,iNkosi,1
imiphakathi idla  ibhola elinye,imiphakathi,idla ,ibhola,1
imiphakathi idla  umzila onye,imiphakathi,idla ,umzila,1
imiphakathi idla  isicathulo esinye,imiphakathi,idla ,isicathulo,1
imiphakathi idla  ihholitshi elinye,imiphakathi,idla ,ihholitshi,1
imiphakathi idla  isihlahla esinye,imiphakathi,idla ,isihlahla,1
imiphakathi idla  ihhotela elinye,imiphakathi,idla ,ihhotela,1
imiphakathi idla  ihebhivo elinye,imiphakathi,idla ,ihebhivo,1
imiphakathi idla  umuthi onye,imiphakathi,idla ,umuthi,1
imiphakathi idla  igilebhisi elinye,imiphakathi,idla ,igilebhisi,1
imiphakathi idla  isikukhukhula esinye,imiphakathi,idla ,isikukhukhula,1
imiphakathi idla  inyuvesi enye,imiphakathi,idla ,inyuvesi,1
imiphakathi idla  inja enye,imiphakathi,idla ,inja,1
imiphakathi idla  iphoyisa elinye,imiphakathi,idla ,iphoyisa,1
imiphakathi idla  umkhandlu onye,imiphakathi,idla ,umkhandlu,1
imiphakathi idla  iwayini elinye,imiphakathi,idla ,iwayini,1
imiphakathi idla  uphawu olunye,imiphakathi,idla ,uphawu,1
imiphakathi idla  indawo yokubhukuda enye,imiphakathi,idla ,indawo yokubhukuda,1
imiphakathi idla  ikhompyutha elinye,imiphakathi,idla ,ikhompyutha,1
imiphakathi idla  isikhulumi esinye,imiphakathi,idla ,isikhulumi,1
imiphakathi idla  inyama enye,imiphakathi,idla ,inyama,1
imiphakathi idla  udokotela onye,imiphakathi,idla ,udokotela,1
imiphakathi idla  indlovu enye,imiphakathi,idla ,indlovu,1
imiphakathi idla  inkampani enye,imiphakathi,idla ,inkampani,1
imiphakathi idla  inkukhu enye,imiphakathi,idla ,inkukhu,1
imiphakathi idla  umlamuleli onye,imiphakathi,idla ,umlamuleli,1
imiphakathi idla  isidlo esinye,imiphakathi,idla ,isidlo,1
imiphakathi idla  umfundi we-undergraduate onye,imiphakathi,idla ,umfundi we-undergraduate,1
imiphakathi idla  ipayipi elinye,imiphakathi,idla ,ipayipi,1
imiphakathi idla  umfundisi onye,imiphakathi,idla ,umfundisi,1
imiphakathi idla  ibhodwe elinye,imiphakathi,idla ,ibhodwe,1
imiphakathi idla  iphalamende elinye,imiphakathi,idla ,iphalamende,1
imiphakathi idla  iholidi elinye,imiphakathi,idla ,iholidi,1
imiphakathi idla  indaba enye,imiphakathi,idla ,indaba,1
imiphakathi idla  ufishi onye,imiphakathi,idla ,ufishi,1
imiphakathi idla  ithoyizi elinye,imiphakathi,idla ,ithoyizi,1
imiphakathi idla  umfula onye,imiphakathi,idla ,umfula,1
imiphakathi idla  ukhilimu oyiqhwa onye,imiphakathi,idla ,ukhilimu oyiqhwa,1
imiphakathi idla  ibhokisi elinye,imiphakathi,idla ,ibhokisi,1
imiphakathi idla  isitambu esinye,imiphakathi,idla ,isitambu,1
imiphakathi idla  umsebenzi onye,imiphakathi,idla ,umsebenzi,1
imiphakathi idla  umgodi onye,imiphakathi,idla ,umgodi,1
imiphakathi idla  ihlo elinye,imiphakathi,idla ,ihlo,1
imiphakathi idla  insimu enye,imiphakathi,idla ,insimu,1
imiphakathi idla  isifunda esinye,imiphakathi,idla ,isifunda,1
imiphakathi idla  udonga onye,imiphakathi,idla ,udonga,1
imiphakathi idla  itiye elinye,imiphakathi,idla ,itiye,1
imiphakathi idla  ibhodlela elinye,imiphakathi,idla ,ibhodlela,1
imiphakathi idla  ukhiye onye,imiphakathi,idla ,ukhiye,1
imiphakathi idla  inkantini enye,imiphakathi,idla ,inkantini,1
imiphakathi idla  isisu esinye,imiphakathi,idla ,isisu,1
imiphakathi idla  uphaya onye,imiphakathi,idla ,uphaya,1
imiphakathi idla  intaba enye,imiphakathi,idla ,intaba,1
imiphakathi idla  umengammeli onye,imiphakathi,idla ,umengammeli,1
imiphakathi idla  umhlaba onye,imiphakathi,idla ,umhlaba,1
imiphakathi idla  ibhanoyi elinye,imiphakathi,idla ,ibhanoyi,1
imiphakathi idla  incwadi enye,imiphakathi,idla ,incwadi,1
imiphakathi idla  isitshalo esinye,imiphakathi,idla ,isitshalo,1
imiphakathi idla  unesi onye,imiphakathi,idla ,unesi,1
imiphakathi idla  isithwebuli esinye,imiphakathi,idla ,isithwebuli,1
imiphakathi idla  isilwane esifuyiweyo esinye,imiphakathi,idla ,isilwane esifuyiweyo,1
imiphakathi idla  igumbi elinye,imiphakathi,idla ,igumbi,1
imiphakathi idla  iwindi elinye,imiphakathi,idla ,iwindi,1
imiphakathi idla  ulwandle olunye,imiphakathi,idla ,ulwandle,1
imiphakathi idla  ummeli onye,imiphakathi,idla ,ummeli,1
imiphakathi idla  umphakathi onye,imiphakathi,idla ,umphakathi,1
imiphakathi idla  ikomidi elinye,imiphakathi,idla ,ikomidi,1
imiphakathi idla  indlwana enye,imiphakathi,idla ,indlwana,1
imiphakathi idla  iphilisi elinye,imiphakathi,idla ,iphilisi,1
imiphakathi idla  uhlaza olunye,imiphakathi,idla ,uhlaza,1
imiphakathi idla  imoto enye,imiphakathi,idla ,imoto,1
izilwane ezifuyiweyo zidla  imali enye,izilwane ezifuyiweyo,zidla ,imali,1
izilwane ezifuyiweyo zidla  ijikijolo elinye,izilwane ezifuyiweyo,zidla ,ijikijolo,1
izilwane ezifuyiweyo zidla  inyoni enye,izilwane ezifuyiweyo,zidla ,inyoni,1
izilwane ezifuyiweyo zidla  ibhishi elinye,izilwane ezifuyiweyo,zidla ,ibhishi,1
izilwane ezifuyiweyo zidla  izwe elinye,izilwane ezifuyiweyo,zidla ,izwe,1
izilwane ezifuyiweyo zidla  isakhiwo esinye,izilwane ezifuyiweyo,zidla ,isakhiwo,1
izilwane ezifuyiweyo zidla  umnini onye,izilwane ezifuyiweyo,zidla ,umnini,1
izilwane ezifuyiweyo zidla  unyawo olunye,izilwane ezifuyiweyo,zidla ,unyawo,1
izilwane ezifuyiweyo zidla  izambane elinye,izilwane ezifuyiweyo,zidla ,izambane,1
izilwane ezifuyiweyo zidla  iNkosi enye,izilwane ezifuyiweyo,zidla ,iNkosi,1
izilwane ezifuyiweyo zidla  ibhola elinye,izilwane ezifuyiweyo,zidla ,ibhola,1
izilwane ezifuyiweyo zidla  umzila onye,izilwane ezifuyiweyo,zidla ,umzila,1
izilwane ezifuyiweyo zidla  isicathulo esinye,izilwane ezifuyiweyo,zidla ,isicathulo,1
izilwane ezifuyiweyo zidla  ihholitshi elinye,izilwane ezifuyiweyo,zidla ,ihholitshi,1
izilwane ezifuyiweyo zidla  isihlahla esinye,izilwane ezifuyiweyo,zidla ,isihlahla,1
izilwane ezifuyiweyo zidla  ihhotela elinye,izilwane ezifuyiweyo,zidla ,ihhotela,1
izilwane ezifuyiweyo zidla  ihebhivo elinye,izilwane ezifuyiweyo,zidla ,ihebhivo,1
izilwane ezifuyiweyo zidla  umuthi onye,izilwane ezifuyiweyo,zidla ,umuthi,1
izilwane ezifuyiweyo zidla  igilebhisi elinye,izilwane ezifuyiweyo,zidla ,igilebhisi,1
izilwane ezifuyiweyo zidla  isikukhukhula esinye,izilwane ezifuyiweyo,zidla ,isikukhukhula,1
izilwane ezifuyiweyo zidla  inyuvesi enye,izilwane ezifuyiweyo,zidla ,inyuvesi,1
izilwane ezifuyiweyo zidla  inja enye,izilwane ezifuyiweyo,zidla ,inja,1
izilwane ezifuyiweyo zidla  iphoyisa elinye,izilwane ezifuyiweyo,zidla ,iphoyisa,1
izilwane ezifuyiweyo zidla  umkhandlu onye,izilwane ezifuyiweyo,zidla ,umkhandlu,1
izilwane ezifuyiweyo zidla  iwayini elinye,izilwane ezifuyiweyo,zidla ,iwayini,1
izilwane ezifuyiweyo zidla  uphawu olunye,izilwane ezifuyiweyo,zidla ,uphawu,1
izilwane ezifuyiweyo zidla  indawo yokubhukuda enye,izilwane ezifuyiweyo,zidla ,indawo yokubhukuda,1
izilwane ezifuyiweyo zidla  ikhompyutha elinye,izilwane ezifuyiweyo,zidla ,ikhompyutha,1
izilwane ezifuyiweyo zidla  isikhulumi esinye,izilwane ezifuyiweyo,zidla ,isikhulumi,1
izilwane ezifuyiweyo zidla  inyama enye,izilwane ezifuyiweyo,zidla ,inyama,1
izilwane ezifuyiweyo zidla  udokotela onye,izilwane ezifuyiweyo,zidla ,udokotela,1
izilwane ezifuyiweyo zidla  indlovu enye,izilwane ezifuyiweyo,zidla ,indlovu,1
izilwane ezifuyiweyo zidla  inkampani enye,izilwane ezifuyiweyo,zidla ,inkampani,1
izilwane ezifuyiweyo zidla  inkukhu enye,izilwane ezifuyiweyo,zidla ,inkukhu,1
izilwane ezifuyiweyo zidla  umlamuleli onye,izilwane ezifuyiweyo,zidla ,umlamuleli,1
izilwane ezifuyiweyo zidla  isidlo esinye,izilwane ezifuyiweyo,zidla ,isidlo,1
izilwane ezifuyiweyo zidla  umfundi we-undergraduate onye,izilwane ezifuyiweyo,zidla ,umfundi we-undergraduate,1
izilwane ezifuyiweyo zidla  ipayipi elinye,izilwane ezifuyiweyo,zidla ,ipayipi,1
izilwane ezifuyiweyo zidla  umfundisi onye,izilwane ezifuyiweyo,zidla ,umfundisi,1
izilwane ezifuyiweyo zidla  ibhodwe elinye,izilwane ezifuyiweyo,zidla ,ibhodwe,1
izilwane ezifuyiweyo zidla  iphalamende elinye,izilwane ezifuyiweyo,zidla ,iphalamende,1
izilwane ezifuyiweyo zidla  iholidi elinye,izilwane ezifuyiweyo,zidla ,iholidi,1
izilwane ezifuyiweyo zidla  indaba enye,izilwane ezifuyiweyo,zidla ,indaba,1
izilwane ezifuyiweyo zidla  ufishi onye,izilwane ezifuyiweyo,zidla ,ufishi,1
izilwane ezifuyiweyo zidla  ithoyizi elinye,izilwane ezifuyiweyo,zidla ,ithoyizi,1
izilwane ezifuyiweyo zidla  umfula onye,izilwane ezifuyiweyo,zidla ,umfula,1
izilwane ezifuyiweyo zidla  ukhilimu oyiqhwa onye,izilwane ezifuyiweyo,zidla ,ukhilimu oyiqhwa,1
izilwane ezifuyiweyo zidla  ibhokisi elinye,izilwane ezifuyiweyo,zidla ,ibhokisi,1
izilwane ezifuyiweyo zidla  isitambu esinye,izilwane ezifuyiweyo,zidla ,isitambu,1
izilwane ezifuyiweyo zidla  umsebenzi onye,izilwane ezifuyiweyo,zidla ,umsebenzi,1
izilwane ezifuyiweyo zidla  umgodi onye,izilwane ezifuyiweyo,zidla ,umgodi,1
izilwane ezifuyiweyo zidla  ihlo elinye,izilwane ezifuyiweyo,zidla ,ihlo,1
izilwane ezifuyiweyo zidla  insimu enye,izilwane ezifuyiweyo,zidla ,insimu,1
izilwane ezifuyiweyo zidla  isifunda esinye,izilwane ezifuyiweyo,zidla ,isifunda,1
izilwane ezifuyiweyo zidla  udonga onye,izilwane ezifuyiweyo,zidla ,udonga,1
izilwane ezifuyiweyo zidla  itiye elinye,izilwane ezifuyiweyo,zidla ,itiye,1
izilwane ezifuyiweyo zidla  ibhodlela elinye,izilwane ezifuyiweyo,zidla ,ibhodlela,1
izilwane ezifuyiweyo zidla  ukhiye onye,izilwane ezifuyiweyo,zidla ,ukhiye,1
izilwane ezifuyiweyo zidla  inkantini enye,izilwane ezifuyiweyo,zidla ,inkantini,1
izilwane ezifuyiweyo zidla  isisu esinye,izilwane ezifuyiweyo,zidla ,isisu,1
izilwane ezifuyiweyo zidla  uphaya onye,izilwane ezifuyiweyo,zidla ,uphaya,1
izilwane ezifuyiweyo zidla  intaba enye,izilwane ezifuyiweyo,zidla ,intaba,1
izilwane ezifuyiweyo zidla  umengammeli onye,izilwane ezifuyiweyo,zidla ,umengammeli,1
izilwane ezifuyiweyo zidla  umhlaba onye,izilwane ezifuyiweyo,zidla ,umhlaba,1
izilwane ezifuyiweyo zidla  ibhanoyi elinye,izilwane ezifuyiweyo,zidla ,ibhanoyi,1
izilwane ezifuyiweyo zidla  incwadi enye,izilwane ezifuyiweyo,zidla ,incwadi,1
izilwane ezifuyiweyo zidla  isitshalo esinye,izilwane ezifuyiweyo,zidla ,isitshalo,1
izilwane ezifuyiweyo zidla  unesi onye,izilwane ezifuyiweyo,zidla ,unesi,1
izilwane ezifuyiweyo zidla  isithwebuli esinye,izilwane ezifuyiweyo,zidla ,isithwebuli,1
izilwane ezifuyiweyo zidla  isilwane esifuyiweyo esinye,izilwane ezifuyiweyo,zidla ,isilwane esifuyiweyo,1
izilwane ezifuyiweyo zidla  igumbi elinye,izilwane ezifuyiweyo,zidla ,igumbi,1
izilwane ezifuyiweyo zidla  iwindi elinye,izilwane ezifuyiweyo,zidla ,iwindi,1
izilwane ezifuyiweyo zidla  ulwandle olunye,izilwane ezifuyiweyo,zidla ,ulwandle,1
izilwane ezifuyiweyo zidla  ummeli onye,izilwane ezifuyiweyo,zidla ,ummeli,1
izilwane ezifuyiweyo zidla  umphakathi onye,izilwane ezifuyiweyo,zidla ,umphakathi,1
izilwane ezifuyiweyo zidla  ikomidi elinye,izilwane ezifuyiweyo,zidla ,ikomidi,1
izilwane ezifuyiweyo zidla  indlwana enye,izilwane ezifuyiweyo,zidla ,indlwana,1
izilwane ezifuyiweyo zidla  iphilisi elinye,izilwane ezifuyiweyo,zidla ,iphilisi,1
izilwane ezifuyiweyo zidla  uhlaza olunye,izilwane ezifuyiweyo,zidla ,uhlaza,1
izilwane ezifuyiweyo zidla  imoto enye,izilwane ezifuyiweyo,zidla ,imoto,1
imikhandlu idla  imali enye,imikhandlu,idla ,imali,1
imikhandlu idla  ijikijolo elinye,imikhandlu,idla ,ijikijolo,1
imikhandlu idla  inyoni enye,imikhandlu,idla ,inyoni,1
